Date,Close,High,Low,Open,Volume,Daily_Returns
2020-08-17,111.60726165771484,113.04852095183266,110.97914996990065,113.02417392493486,119561600,-0.26109843932745624
2020-08-18,112.5372543334961,112.96330126715456,111.02296150639188,111.35893113425244,105633600,0.8332725505204364
2020-08-19,112.67847442626952,114.0953868249226,112.58353067113144,112.9462768876478,145538000,0.12548741624256454
2020-08-20,115.17877197265624,115.29319632845385,112.70282683961904,112.71987050380967,126907200,2.218966452215132
2020-08-21,121.11420440673828,121.5986783126057,116.12823475555052,116.14040455462136,338054800,5.153234691103603
2020-08-24,122.56275939941406,125.41362769585427,120.69302357078764,125.3284093838819,345937600,1.1960240334908168
2020-08-25,121.55729675292967,121.90300674261194,119.83119859572422,121.43313953220417,211495600,-0.8203655428544399
2020-08-26,123.21035766601562,123.66805506312151,121.8080520118478,122.87682491569296,163022400,1.3599026609203646
2020-08-27,121.73744201660156,124.1476490247268,120.5907617170358,123.81411631076068,155552400,-1.195447913077785
2020-08-28,121.54025268554688,123.13244579194858,121.31627042883116,122.71370217000428,187630000,-0.16197919702287678
2020-08-31,125.66194915771484,127.57064628140904,122.70153764471402,124.24017775703048,225702700,3.391219271883328
2020-09-01,130.66738891601562,131.27116847594937,127.11294564543486,129.2845638815118,151948100,3.9832580919293203
2020-09-02,127.96015167236328,134.3678995522413,123.67534259699028,133.98810972446665,200119000,-2.071853785486122
2020-09-03,117.7155532836914,125.46717239071351,117.34550374738473,123.58770382002211,257599600,-8.006084905950061
2020-09-04,117.79346466064452,120.4617338734343,107.98708104487906,116.9267639955814,332607200,0.06618613664870487
2020-09-08,109.86656188964844,115.87503988575808,109.73022744851274,110.96697771586362,231366600,-6.729492840568863
2020-09-09,114.2487564086914,116.02111152579629,112.242686174405,114.19032948681344,176940500,3.9886517277609057
2020-09-10,110.51903533935548,117.3455283202875,109.55495382599456,117.20919386101104,182274400,-3.264561634258789
2020-09-11,109.06802368164062,112.21347084794252,107.12038040161131,111.57074499929148,180860300,-1.3129065533909468
2020-09-14,112.34008026123048,112.89515837432543,109.84709890131904,111.7168349212526,140150100,3.0000145497645514
2020-09-15,112.51534271240234,115.71921650157876,110.63586682482072,115.23230572686504,184642000,0.1560106159478547
2020-09-16,109.19463348388672,112.96332644603498,109.10699308995494,112.21348694471548,154679000,-2.9513390338272383
2020-09-17,107.45149230957033,109.26280142604844,105.8641654729451,106.84772755719132,178011000,-1.596361578129768
2020-09-18,104.04309844970705,107.9773386911778,103.31273223375833,107.50990847358544,287104900,-3.1720302683592494
2020-09-21,107.19830322265624,107.3054242127271,100.4010239357237,101.80332967507266,195713800,3.0325940114849237
2020-09-22,108.88299560546876,109.90551130322967,106.30237419337884,109.73022311017552,183055400,1.5715662768591931
2020-09-23,104.3157958984375,109.17516469365748,103.97495231814074,108.69799408278124,150718700,-4.194594097668148
2020-09-24,105.3869857788086,107.36384264511427,102.25127870963266,102.41682661585128,167743300,1.0268721732363595
2020-09-25,109.34070587158205,109.49652091920656,104.85138696986856,105.59149358674422,149981400,3.7516208130970785
2020-09-28,111.95055389404295,112.30113033847591,109.82762206038592,111.9992479561973,137672400,2.386895165580971
2020-09-29,111.10332489013672,112.2913886673386,110.5969408264079,111.55128945340192,99382200,-0.7567885771321059
2020-09-30,112.77828979492188,114.19033573143906,110.64562530338286,110.81117321087004,142675200,1.5075740590494657
2020-10-01,113.73263549804688,114.6382899624058,112.7977675718812,114.56038244447451,116120400,0.8462140229829718
2020-10-02,110.0613250732422,112.3498120079921,109.28227217240112,109.93473092714387,144712000,-3.228018421210088
2020-10-05,113.45023345947266,113.5963082073717,110.57746227936272,110.92803870245233,106243800,3.079109200234731
2020-10-06,110.19767761230467,113.0801892267211,109.31149621483338,112.6711784272963,161498200,-2.8669450454060774
2020-10-07,112.06742095947266,112.5251184204905,111.1422857385701,111.61946379732169,96849000,1.6967175603700868
2020-10-08,111.96028900146484,113.35285441626657,111.59023197745924,113.206779666247,83477200,-0.0955959877461221
2020-10-09,113.9079360961914,113.93714956117776,111.91159845252474,112.26217489170202,100506900,1.7395874127308586
2020-10-12,121.14342498779295,121.90300475026318,116.1574550435818,116.91703480605202,240226800,6.352049856729414
2020-10-13,117.92980194091795,122.10749776807862,116.5177635009862,121.99063649380032,262330500,-2.652742439136768
2020-10-14,118.01744842529295,119.809276699368,116.48854872829668,117.83241993385298,150712000,0.0743208950854557
2020-10-15,117.5500259399414,118.02719653089068,115.05704456556252,115.61212268187876,112559200,-0.39606218537036053
2020-10-16,115.90425872802734,118.3680339393134,115.69975705683036,118.10509791229572,115393800,-1.4000568683455006
2020-10-19,112.94384765625,117.26761109070254,112.63222499944558,116.81965398590056,120639300,-2.5541866228781407
2020-10-20,114.43379974365234,115.86531895269678,112.60301003753486,113.15808815638162,124423700,1.319197210225287
2020-10-21,113.81053924560548,115.60236752064498,113.40152850485114,113.6157704572297,89946000,-0.5446472103898037
2020-10-22,112.71987915039062,114.94993207870618,111.59024223801931,114.37537332371151,101988000,-0.9583120354620167
2020-10-23,112.0284652709961,113.498938328468,111.2883585929103,113.34312326795688,82572600,-0.6133912532606978
2020-10-26,112.03819274902344,113.49892534064216,109.92499395326573,111.02541726060738,111850700,0.008683041407220315
2020-10-27,113.54761505126952,114.20981414129768,111.54154461515652,112.46667230975784,92276800,1.3472390666166234
2020-10-28,108.28898620605467,112.40825587998958,108.19160550747638,112.03820625352358,143937800,-4.631210301370436
2020-10-29,112.3011245727539,113.86897819384106,109.26279802021776,109.42835336524011,146129200,3.7050290221249726
2020-10-30,106.01023864746094,109.058298117793,104.90008242224502,108.15264357304628,190272600,-5.601801361496994
2020-11-02,105.92257690429688,107.78257980979632,104.51053849295828,106.25368012654585,122866900,-0.08269177042000697
2020-11-03,107.5488739013672,108.57138225685796,105.8836396398506,106.78929414309684,107624400,1.5353638899284983
2020-11-04,111.9407958984375,112.56404116119307,109.40886108978424,111.1520027380027,138235500,4.083652238979396
2020-11-05,115.91399383544922,116.48855249232687,113.81054286184263,114.862264633811,126387100,3.5493743859178473
2020-11-06,115.78231811523438,116.27981870511474,113.28502829338407,115.42137974783128,114457900,-0.11359777698779494
2020-11-09,113.47038269042967,119.0014767737534,113.2070004475286,117.54798100128588,154515300,-1.9967949013628417
2020-11-10,113.12893676757812,114.70924480626918,111.33400971509884,112.719227827361,138023400,-0.3009119338066246
2020-11-11,116.56269073486328,116.69926037123793,113.58741515100226,114.3190413926465,112295000,3.0352569955994113
2020-11-12,116.28956604003906,117.57722808905324,115.6652454976375,116.68952534133676,103162300,-0.23431570865627416
2020-11-13,116.33834838867188,116.73830026220504,114.98240146299398,116.5139390128418,81581900,0.04194903317122911
2020-11-16,117.35286712646484,118.02595829386176,115.25553681069076,116.0066699066951,91183000,0.872041551083047
2020-11-17,116.46515655517578,117.71379763887924,116.0456904933859,116.62124041188268,74271000,-0.756445575660647
2020-11-18,115.13848114013672,116.88463032919714,115.10921727569529,115.7042739942992,76322100,-1.1391178737741536
2020-11-19,115.73352813720705,116.14323708994873,113.9483581313482,114.709248312865,74113000,0.5168098373176333
2020-11-20,114.46537017822266,115.86033795899172,114.4165995568946,115.73352541255366,73604300,-1.0957567607210006
2020-11-23,111.06086730957033,114.73851289474324,110.96331862784552,114.30928976416926,127959300,-2.974264498818735
2020-11-24,112.34854125976562,113.01188278583412,109.83174481299208,111.11941434226163,113874200,1.1594308430944
2020-11-25,113.18746948242188,113.88983194948229,112.3485373625984,112.71923279937354,76499200,0.7467192838014114
2020-11-27,113.7337646484375,114.61171786005691,113.372833703236,113.71425788484106,46691300,0.48264632870909097
2020-11-30,116.1334991455078,118.00646092624498,113.94836962549256,114.1044534951316,169410200,2.109957851556321
2020-12-01,119.71356964111328,120.4451959150518,117.0699609310472,118.04546262963191,127728200,3.0827199059247246
2020-12-02,120.06476593017578,120.34766235140044,117.92841456031734,119.030728938892,89004200,0.29336381006375145
2020-12-03,119.92818450927734,120.7476023862672,119.21606497499924,120.49396985375188,78967600,-0.11375645456042083
2020-12-04,119.25509643554688,119.85015313585949,118.54297683857844,119.59652058101604,78260400,-0.5612426107212576
2020-12-07,120.71833801269533,121.51824912647388,119.25508543072324,119.31361315240612,86712000,1.2269845238348287
2020-12-08,121.33292388916016,121.91823098434014,120.07452554250538,121.32317422873231,82225500,0.5091073043104632
2020-12-09,118.79661560058594,122.86445658019646,118.03572533878696,121.479245721922,115089200,-2.090371028140048
2020-12-10,120.22083282470705,120.83540368650692,117.20653600869164,117.54796013053176,81312200,1.1988702009066987
2020-12-11,119.41116333007812,119.7525874270328,117.59672962341952,119.4306700888382,86939800,-0.6734851818981258
2020-12-14,118.79661560058594,120.32815322670372,118.56249723752978,119.5965268299757,79184500,-0.5146484736887169
2020-12-15,124.7471694946289,124.76668369873352,121.08903768627565,121.29389217444482,157243700,5.009026447394538
2020-12-16,124.67887878417967,125.22515739352976,123.4595015722462,124.28868403035126,98208600,-0.054743294558012856
2020-12-17,125.5470733642578,126.40551967508247,124.9032386311393,125.74217073899736,94359800,0.6963445521361855
2020-12-18,123.55706787109376,125.93729476626044,123.0302959790902,125.80072510268418,192541500,-1.5850672101215046
2020-12-21,125.08860778808594,125.16664972835387,120.42570977316709,121.95724749910264,121251600,1.2395405162819229
2020-12-22,128.649169921875,131.11718805054522,126.47379039741485,128.38578029311114,168904800,2.8464319786986936
2020-12-23,127.7517547607422,129.18572907717976,127.57615665190536,128.9223542413945,88223700,-0.6975677819590853
2020-12-24,128.73699951171875,130.19050284332158,127.8883175389933,128.1029291687596,54930100,0.7712181745149094
2020-12-28,133.34132385253906,133.97539397548348,130.23922084365992,130.70747235611557,124486200,3.57653538476419
2020-12-29,131.56590270996094,135.38986738995197,131.04888802650385,134.66800569567732,121047300,-1.3314860624464409
2020-12-30,130.44410705566406,132.65850039720306,130.1319393225058,132.25854107096032,96452100,-0.8526492284022025
2020-12-31,129.4393310546875,131.43911264182535,128.49309315567558,130.79527790714135,99116600,-0.7702732025662073
2021-01-04,126.23968505859376,130.33678943220556,123.65460393221328,130.24899784708666,143301900,-2.471927172384647
2021-01-05,127.8005142211914,128.51264141264005,125.28371722458364,125.73245470296251,97664900,1.2364013438984633
2021-01-06,123.49851989746094,127.8395071446875,123.28390832194798,124.59108453530528,155088000,-3.366179197279884
2021-01-07,127.7126693725586,128.40528206709442,124.7276368187297,125.21538762517164,109578200,3.412307676720827
2021-01-08,128.81503295898438,129.38082586513295,127.03961229986528,129.1857135709603,105158200,0.8631591461063293
2021-01-11,125.8202133178711,126.98106279830375,125.35197663907472,126.0250752376433,100384500,-2.3248991769981187
2021-01-12,125.64464569091795,126.512841772657,123.75216965353734,125.35199214859502,91951100,-0.13953849093355508
2021-01-13,127.68343353271484,128.2297121742047,125.34223510205064,125.60560987814117,88636800,1.6226619372322837
2021-01-14,125.751953125,127.79074851750292,125.60561890945137,127.59565111508242,90221800,-1.5127102665358438
2021-01-15,124.02529907226562,127.02984642222248,123.88872941476652,125.62512143938795,111598500,-1.3730634076259962
2021-01-19,124.69840240478516,125.5568487900098,123.83020635972,124.64962433562889,90757300,0.5427145409480749
2021-01-20,128.79550170898438,129.24423908723023,125.40075960629947,125.50806539990327,104319500,3.285606892460069
2021-01-21,133.5169219970703,136.24832991984417,130.31727739424184,130.52213931456455,120150900,3.6658270090473177
2021-01-22,135.66305541992188,136.4239457057513,131.7122697758214,132.941396802551,114459400,1.6073868321340168
2021-01-25,139.418701171875,141.53553807458803,133.19499556294772,139.5650353578536,157611700,2.7683629417958766
2021-01-26,139.65283203125,140.76490341435823,137.90667558906043,140.0820551764804,98390600,0.16793361106295368
2021-01-27,138.5797882080078,140.7649176755725,136.97021613529958,139.9162209578925,140843800,-0.768365243751068
2021-01-28,133.73153686523438,138.51150456888308,133.35109176240107,136.1020139559467,142621100,-3.4985270258143464
2021-01-29,128.72723388671875,133.39013165524483,127.0201056066314,132.50242137720485,177523800,-3.742051497963883
2021-02-01,130.85382080078125,132.06344848329783,127.72245323542478,130.47337566526852,106239800,1.6520101068387083
2021-02-02,131.6829833984375,132.97063793703109,131.31228797923288,132.40484514955168,83305400,0.6336556262416027
2021-02-03,130.65870666503906,132.4438766522119,130.33678930161688,132.434112108336,89880900,-0.777835303365848
2021-02-04,134.0242156982422,134.03396535939603,131.2928071922982,132.96092211829657,84183100,2.575801581926762
2021-02-05,133.6089630126953,134.25375979845862,132.72970551008535,134.18538039178418,75693800,-0.30983407243495575
2021-02-08,133.7555389404297,133.80438990060523,131.81138402031524,132.8958097444442,71297200,0.10970516081354464
2021-02-09,132.87628173828125,134.70320649092713,132.71997951776038,133.47222774398102,76774200,-0.6573613392863109
2021-02-10,132.2705535888672,133.83369484015344,131.3033582625716,133.3354359263558,73046600,-0.4558587443070805
2021-02-11,132.0165557861328,133.2475195180307,130.68789013114852,132.76880394646017,64280000,-0.1920289859252189
2021-02-12,132.25103759765625,132.40735473658407,130.6097523605829,131.25454937824293,60145100,0.1776154590059864
2021-02-16,130.12123107910156,132.87624896678753,129.73043835612685,132.3682407877475,80576300,-1.6104270765981754
2021-02-17,127.82537841796876,129.17358730899167,126.48694866264364,128.22593539388413,97918500,-1.7643951275999936
2021-02-18,126.7214584350586,127.00477020942456,124.474447980678,126.22319941130657,96856700,-0.8636156579959642
2021-02-19,126.87771606445312,127.69837331294384,125.8323772289022,127.23920118949448,87668800,0.12330794746542306
2021-02-22,123.09690856933594,126.73119944348444,122.70612324188583,125.06059198229508,103916400,-2.979883002620065
2021-02-23,122.96011352539062,123.79052754388334,115.66222544595168,120.90850022864127,158273000,-0.11112792801637461
2021-02-24,122.46187591552734,122.66703652293154,119.41376694425402,122.06132638305527,111039900,-0.40520262675294294
2021-02-25,118.20232391357422,123.54629339463172,117.76269513453964,121.8073067346508,148199500,-3.4782678038439596
2021-02-26,118.46612548828124,121.97340694279768,118.40750284268556,119.76547611682196,164560400,0.2231779934376732
2021-03-01,124.8456573486328,124.98243108447949,119.96085977236709,120.89874001257697,116307900,5.385110582503705
2021-03-02,122.23717498779295,125.75422768741775,122.12970884679918,125.45137262840404,102260900,-2.089365714624447
2021-03-03,119.2476806640625,122.81358452353464,119.03274836980684,121.93431943503865,112966300,-2.4456506983485116
2021-03-04,117.36215209960938,120.7522030474246,115.88694849490928,118.944829308409,178155000,-1.581186781959243
2021-03-05,118.6224136352539,119.13043671901424,114.86112127502147,118.19255654931328,153766600,1.0738227896288866
2021-03-08,113.6790008544922,118.2120920526179,113.53245544800268,118.14370519007068,154376600,-4.167351370847971
2021-03-09,118.3000259399414,119.24767787685906,116.05302349253787,116.28749169278656,129525800,4.0649768653087115
2021-03-10,117.21561431884766,119.35515074210788,116.6978194776284,118.88621431520568,111943300,-0.9166622006019587
2021-03-11,119.14997863769533,120.37117800154545,118.466109975383,119.71661693138805,103026500,1.650261639704298
2021-03-12,118.24140167236328,118.37817539980496,116.41449226141692,117.62591989887572,88105100,-0.7625489955770726
2021-03-15,121.1332015991211,121.14297328075108,117.64545661813416,118.6126518520549,92403800,2.445674599469605
2021-03-16,122.67681121826172,124.28879597729674,121.84639708591334,122.80381327731408,115227900,1.2743076206712223
2021-03-17,121.8854751586914,122.96012916956327,119.52122739044148,121.19183477482308,111932600,-0.6450575717707574
2021-03-18,117.7529296875,120.34187390478134,117.54776908284732,120.04878306750058,121229700,-3.3905151256217736
2021-03-19,117.2253646850586,118.63218870661474,116.9225096345994,117.13744191051596,185549500,-0.4480270714635193
2021-03-22,120.54705047607422,121.01599438711384,117.4891694584542,117.55755633572971,111912300,2.8335896415760953
2021-03-23,119.71662902832033,121.37745734953342,119.32584370167896,120.4884279986942,95467100,-0.6888774503186257
2021-03-24,117.32306671142578,120.06832806693622,117.30353080035886,119.99016951544908,88530500,-1.9993565942525215
2021-03-25,117.8115463256836,118.85690017985242,116.25818424833348,116.7857432897759,98844700,0.4163542839016543
2021-03-26,118.41726684570312,118.68105009974973,116.18002856883524,117.57708103155676,94071200,0.514143595352734
2021-03-29,118.5931167602539,119.7557009862055,117.94832734627744,118.8471283250857,80819200,0.14850023078130103
2021-03-30,117.13744354248048,117.62592328414752,116.12140478537988,117.3426041395475,85671900,-1.2274516915818934
2021-03-31,119.3355941772461,120.6740238071046,118.35863476106496,118.84711446915551,118323800,1.8765567766283464
2021-04-01,120.1660385131836,121.31885121332442,119.6677869981911,120.81083546830456,75089100,0.6958898907429623
2021-04-05,122.99919891357422,123.25321046309428,120.2344018212396,121.0159723796355,88651200,2.3577047520625394
2021-04-06,123.30207061767578,124.20087166369672,122.75497562507351,123.58538979701918,80171300,0.24623876153402335
2021-04-07,124.95311737060548,124.97265328036532,122.25670715358332,122.93081157124116,83466700,1.3390259747130484
2021-04-08,127.35647583007812,127.38578343051203,125.5588734364234,125.97895898079165,88844600,1.9234081630347788
2021-04-09,129.9356231689453,129.97469499267643,126.48695706989602,126.80935551775303,106686700,2.0251403174098126
2021-04-12,128.2161865234375,129.78909211563084,127.62024055602956,129.46669365058517,91420000,-1.3232988795321865
2021-04-13,131.33267211914062,131.55738356076128,128.89027311455447,129.38853205211117,91266500,2.4306491092943583
2021-04-14,128.9879608154297,131.88953170552884,128.62649057291716,131.83091652103695,87222800,-1.7853221638435057
2021-04-15,131.4010772705078,131.88955711166213,130.56089134743354,130.7367518420044,89347100,1.870807507788319
2021-04-16,131.0688934326172,131.56713742369558,130.2091642804324,131.20566716980846,84922400,-0.25280145702821777
2021-04-19,131.7332305908203,132.34871991709494,130.26779117185836,130.4338725171409,94264200,0.5068610413993202
2021-04-20,130.0430908203125,132.40733122468578,128.77304037969012,131.90908720345354,94812300,-1.2830018385851294
2021-04-21,130.42410278320312,130.66834267605557,128.27479470754565,129.3103694680848,68847100,0.292989008864053
2021-04-22,128.9000701904297,131.05914286292207,128.38228272197372,129.97471695767567,84566500,-1.1685206647016444
2021-04-23,131.2252197265625,132.0067754754205,129.11498342731704,129.11498342731704,78657500,1.80383884407338
2021-04-26,131.61599731445312,131.94815999771666,130.48272061096776,131.72346346577018,66905100,0.2977915287205368
2021-04-27,131.29360961914062,132.29011265780838,131.02006210377638,131.89931984498693,66015800,-0.24494567673430945
2021-04-28,130.50225830078125,131.9090824360274,130.0137785264441,131.215434597292,107760100,-0.6027340711059259
2021-04-29,130.40457153320312,133.9118680499025,129.39830427373977,133.32568628970844,151101000,-0.0748544652407257
2021-04-30,128.43112182617188,130.4827281416953,128.05010815991602,128.74374116163304,109839500,-1.5133286232444476
2021-05-03,129.4862060546875,130.98096780991455,128.79257315513814,128.99772630286216,75135100,0.8215175679487263
2021-05-04,124.90428161621094,128.4604213676209,123.7807766012576,128.16733051029044,137564700,-3.5385425043200525
2021-05-05,125.14852142333984,127.44436736840764,125.02151191446714,126.22316795915263,84000900,0.19554158109598152
2021-05-06,126.750732421875,126.76049665039368,124.20086004629246,124.943351362238,78128300,1.2802476452081768
2021-05-07,127.4259796142578,128.45351756221345,126.71157703177086,128.05229514281538,78973300,0.5327363238701643
2021-05-10,124.13780975341795,126.77028959754912,124.0986641002731,126.64307929080064,88071200,-2.5804548419354867
2021-05-11,123.2179183959961,123.57021435708376,120.14504795375876,120.859443088754,126142800,-0.741024317449368
2021-05-12,120.14505004882812,121.97507024694492,119.63617145947644,120.7615847905906,112172300,-2.4938486116056757
2021-05-13,122.29800415039062,123.45277474181432,121.60318563289488,121.91634337974185,105861300,1.7919623827094888
2021-05-14,124.72498321533205,125.15557794607484,123.15919437572654,123.55064345219544,81918000,1.984479699241004
2021-05-17,123.5702133178711,124.21610541801878,122.4937339505618,124.10845673466083,74244600,-0.925852918711001
2021-05-18,122.18057250976562,124.27481643282016,122.1120694829842,123.85400999222864,63342900,-1.1245758753614554
2021-05-19,122.02400970458984,122.2490879012354,120.233135080965,120.5267237775913,92612000,-0.12814050708697122
2021-05-20,124.58797454833984,124.98921189653866,122.42522759234048,122.55245283263278,76857100,2.101197010290967
2021-05-21,122.74817657470705,125.26322700578169,122.53287920868762,125.087075294154,79295400,-1.476705902236941
2021-05-24,124.3824691772461,125.20451299175396,123.24727505830784,123.31577808732766,63092900,1.3314190468193043
2021-05-25,124.18675231933594,125.57639697063634,123.619151508683,125.0870800054452,72009500,-0.15735083826906582
2021-05-26,124.13780975341795,124.66626487146893,123.71700331494796,124.2454584329989,56575900,-0.039410456432686924
2021-05-27,122.60138702392578,124.91092845931593,122.40566621059594,123.73658864679604,94625600,-1.237675074615907
2021-05-28,121.94571685791016,123.11027588262051,121.88700210583085,122.88519022253216,71311100,-0.5347983264558542
2021-06-01,121.62276458740234,122.66988658829084,121.29003772089116,122.40566275113608,67637100,-0.26483281154032756
2021-06-02,122.3860855102539,122.56223722280126,121.39768573021556,121.6227639113054,59278900,0.627613527320392
2021-06-03,120.8985824584961,122.18057085645934,120.49734511687012,122.01420743170851,76229200,-1.215418440385685
2021-06-04,123.19835662841795,123.46258796379897,121.20197278909846,121.41727018347672,75169300,1.9022341893143002
2021-06-07,123.2081298828125,123.61914805852967,122.16100788299764,123.47235371969634,71057600,0.007932942177157898
2021-06-08,124.03018188476562,125.71341538734409,123.51151495954164,123.89317580890535,74403800,0.6672059731245072
2021-06-09,124.4118194580078,125.01856587063828,123.81486132504212,124.49011076278654,56877900,0.30769734224589396
2021-06-10,123.41364288330078,125.4491721984384,123.24727944494148,124.30418229225444,71186400,-0.8023165154689593
2021-06-11,124.62712860107422,124.71520819384888,123.40385484671292,123.82466131686404,53522400,0.9832670760078877
2021-06-14,127.69020080566406,127.7489155554766,124.3531139538749,125.0870781916131,96906500,2.457789278283551
2021-06-15,126.86815643310548,127.80763716841209,126.62350170263956,127.16174509617252,62746300,-0.6437803115445617
2021-06-16,127.36725616455078,128.09143959621477,125.71340260713602,127.58255353794978,91815000,0.3934003184703494
2021-06-17,128.97216796875,129.71592783022342,126.87792428717148,127.02472606998036,96721700,1.2600662466385915
2021-06-18,127.67063903808594,128.6981770237655,127.45534166731444,127.91529378373168,108953300,-1.0091548829197161
2021-06-21,129.47128295898438,129.57893163487228,126.44735415341395,127.51404516650553,79663300,1.4103821634050773
2021-06-22,131.1153564453125,131.21322430863012,128.80581523688718,129.30492043425184,74783600,1.2698364059997358
2021-06-23,130.84136962890625,131.44812362014463,130.38141746101007,130.90988013297442,60214200,-0.20896622930703934
2021-06-24,130.55758666992188,131.76128406437314,130.08783871827072,131.5753440334125,68711000,-0.21689085018694598
2021-06-25,130.2639617919922,131.0272833359651,129.9703731368012,130.60648437847152,70783700,-0.224900662932781
2021-06-28,131.89825439453125,132.35820647299622,130.4988365325281,130.5575512774318,62111300,1.2546007199970788
2021-06-29,133.4151153564453,133.57169796299607,131.47745413113225,131.9178296460844,64556100,1.1500235305441198
2021-06-30,134.0316162109375,134.47199161475078,132.96491053899004,133.25849911904407,63261400,0.46209220960089503
2021-07-01,134.3350372314453,134.3937519835152,132.85731295249462,133.67936427909643,52485800,0.22638018482914468
2021-07-02,136.96751403808594,137.00665222554704,134.8047596004936,134.9515464691478,78852600,1.9596352976067877
2021-07-06,138.98345947265625,140.08928866847637,137.07515561633554,137.07515561633554,108181800,1.4718420267230359
2021-07-07,141.47894287109375,141.79209315711816,139.60977717070656,140.47095165667832,104911600,1.795525458861147
2021-07-08,140.17738342285156,140.97984319492215,137.66232556002743,138.55287238610808,105575500,-0.9199669023736479
2021-07-09,142.00741577148438,142.5358635061349,139.60000625630684,139.6978741376513,99890800,1.3055118478795036
2021-07-12,141.41041564941406,143.1915090210594,140.92110625270328,143.08386035648152,76299700,-0.4204006662799853
2021-07-13,142.5260772705078,144.30717110195238,140.55905836364727,140.95050000905363,100827100,0.7889529324768496
2021-07-14,145.9610137939453,146.37204690308326,144.52244270958388,144.93347581872183,127050800,2.410040737259722
2021-07-15,145.3053436279297,146.79284867562072,143.9450638275039,146.0491036180456,106820300,-0.4492091065777637
2021-07-16,143.26002502441406,146.55796605066817,142.76093474422927,145.28577338362382,93251400,-1.4076004037077205
2021-07-19,139.404296875,140.98967007423758,138.64097512195883,140.6765047742497,121434600,-2.691419430337927
2021-07-20,143.025146484375,143.9548463868521,139.903364731854,140.39267418261483,96350000,2.5973730297723208
2021-07-21,142.29119873046875,143.00560136245917,141.53767284075886,142.4184239807626,74993500,-0.5131599386171137
2021-07-22,143.6612548828125,145.03131534477524,142.69241681379228,142.81964204688137,77338200,0.9628537566395368
2021-07-23,145.3836212158203,145.540203823437,143.77868681909763,144.39522150375126,71447400,1.1989080385054196
